"freq
References : ['dB(analysis.SP.S(1,1))']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","dB(analysis.SP.S(1,1))
References : []
Dependency : [freq]
Num. Points : [32001]
Matrix Size : scalar
Type : Real"
6.239 GHz,-6.023
6.239 GHz,-6.022
6.240 GHz,-6.022
6.240 GHz,-6.021
6.240 GHz,-6.020
6.241 GHz,-6.019
6.241 GHz,-6.019
6.241 GHz,-6.018
6.241 GHz,-6.017
6.242 GHz,-6.016
6.242 GHz,-6.016
6.242 GHz,-6.015
6.242 GHz,-6.014
6.243 GHz,-6.013
6.243 GHz,-6.013
6.243 GHz,-6.012
6.244 GHz,-6.011
6.244 GHz,-6.010
6.244 GHz,-6.010
6.244 GHz,-6.009
6.245 GHz,-6.008
6.245 GHz,-6.008
6.245 GHz,-6.007
6.246 GHz,-6.006
6.246 GHz,-6.005
6.246 GHz,-6.005
6.246 GHz,-6.004
6.247 GHz,-6.003
6.247 GHz,-6.002
6.247 GHz,-6.002
6.248 GHz,-6.001
6.248 GHz,-6.000
6.248 GHz,-6.000
6.248 GHz,-5.999
6.249 GHz,-5.998
6.249 GHz,-5.997
6.249 GHz,-5.997
6.250 GHz,-5.996
6.250 GHz,-5.995
6.250 GHz,-5.994
6.250 GHz,-5.994
6.251 GHz,-5.993
6.251 GHz,-5.992
6.251 GHz,-5.992
6.252 GHz,-5.991
6.252 GHz,-5.990
6.252 GHz,-5.989
6.252 GHz,-5.989
6.253 GHz,-5.988
6.253 GHz,-5.987
6.253 GHz,-5.986
6.253 GHz,-5.986
6.254 GHz,-5.985
6.254 GHz,-5.984
6.254 GHz,-5.984
6.255 GHz,-5.983
6.255 GHz,-5.982
6.255 GHz,-5.981
6.255 GHz,-5.981
6.256 GHz,-5.980
6.256 GHz,-5.979
6.256 GHz,-5.978
6.257 GHz,-5.978
6.257 GHz,-5.977
6.257 GHz,-5.976
6.257 GHz,-5.976
6.258 GHz,-5.975
6.258 GHz,-5.974
6.258 GHz,-5.973
6.259 GHz,-5.973
6.259 GHz,-5.972
6.259 GHz,-5.971
6.259 GHz,-5.970
6.260 GHz,-5.970
6.260 GHz,-5.969
6.260 GHz,-5.968
6.261 GHz,-5.967
6.261 GHz,-5.967
6.261 GHz,-5.966
6.261 GHz,-5.965
6.262 GHz,-5.964
6.262 GHz,-5.964
6.262 GHz,-5.963
6.262 GHz,-5.962
6.263 GHz,-5.961
6.263 GHz,-5.961
6.263 GHz,-5.960
6.264 GHz,-5.959
6.264 GHz,-5.958
6.264 GHz,-5.958
6.264 GHz,-5.957
6.265 GHz,-5.956
6.265 GHz,-5.955
6.265 GHz,-5.955
6.266 GHz,-5.954
6.266 GHz,-5.953
6.266 GHz,-5.952
6.266 GHz,-5.952
6.267 GHz,-5.951
6.267 GHz,-5.950
6.267 GHz,-5.949
6.268 GHz,-5.949
6.268 GHz,-5.948
6.268 GHz,-5.947
6.268 GHz,-5.946
6.269 GHz,-5.946
6.269 GHz,-5.945
6.269 GHz,-5.944
6.269 GHz,-5.944
6.270 GHz,-5.943
6.270 GHz,-5.942
6.270 GHz,-5.941
6.271 GHz,-5.941
6.271 GHz,-5.940
6.271 GHz,-5.939
6.271 GHz,-5.938
6.272 GHz,-5.938
6.272 GHz,-5.937
6.272 GHz,-5.936
6.273 GHz,-5.935
6.273 GHz,-5.935
6.273 GHz,-5.934
6.273 GHz,-5.933
6.274 GHz,-5.932
6.274 GHz,-5.932
6.274 GHz,-5.931
6.275 GHz,-5.930
6.275 GHz,-5.929
6.275 GHz,-5.929
6.275 GHz,-5.928
6.276 GHz,-5.927
6.276 GHz,-5.926
6.276 GHz,-5.926
6.277 GHz,-5.925
6.277 GHz,-5.924
6.277 GHz,-5.923
6.277 GHz,-5.923
6.278 GHz,-5.922
6.278 GHz,-5.921
6.278 GHz,-5.920
6.279 GHz,-5.920
6.279 GHz,-5.919
6.279 GHz,-5.918
6.279 GHz,-5.917
6.280 GHz,-5.917
6.280 GHz,-5.916
6.280 GHz,-5.915
6.280 GHz,-5.914
6.281 GHz,-5.913
6.281 GHz,-5.912
6.281 GHz,-5.912
6.282 GHz,-5.911
6.282 GHz,-5.910
6.282 GHz,-5.909
6.282 GHz,-5.908
6.283 GHz,-5.907
6.283 GHz,-5.907
6.283 GHz,-5.906
6.284 GHz,-5.905
6.284 GHz,-5.904
6.284 GHz,-5.903
6.284 GHz,-5.902
6.285 GHz,-5.901
6.285 GHz,-5.901
6.285 GHz,-5.900
6.286 GHz,-5.899
6.286 GHz,-5.898
6.286 GHz,-5.897
6.286 GHz,-5.896
6.287 GHz,-5.896
6.287 GHz,-5.895
6.287 GHz,-5.894
6.287 GHz,-5.893
6.288 GHz,-5.892
6.288 GHz,-5.891
6.288 GHz,-5.890
6.289 GHz,-5.890
6.289 GHz,-5.889
6.289 GHz,-5.888
6.289 GHz,-5.887
6.290 GHz,-5.886
6.290 GHz,-5.885
6.290 GHz,-5.884
6.291 GHz,-5.884
6.291 GHz,-5.883
6.291 GHz,-5.882
6.291 GHz,-5.881
6.292 GHz,-5.880
6.292 GHz,-5.879
6.292 GHz,-5.879
6.293 GHz,-5.878
6.293 GHz,-5.877
6.293 GHz,-5.876
6.293 GHz,-5.875
6.294 GHz,-5.874
6.294 GHz,-5.873
6.294 GHz,-5.873
6.295 GHz,-5.872
6.295 GHz,-5.871
6.295 GHz,-5.870
6.295 GHz,-5.869
6.296 GHz,-5.868
6.296 GHz,-5.868
6.296 GHz,-5.867
6.296 GHz,-5.866
6.297 GHz,-5.865
6.297 GHz,-5.864
6.297 GHz,-5.863
6.298 GHz,-5.862
6.298 GHz,-5.862
6.298 GHz,-5.861
6.298 GHz,-5.860
6.299 GHz,-5.859
6.299 GHz,-5.858
6.299 GHz,-5.857
6.300 GHz,-5.857
6.300 GHz,-5.856
6.300 GHz,-5.855
6.300 GHz,-5.854
6.301 GHz,-5.853
6.301 GHz,-5.853
6.301 GHz,-5.852
6.302 GHz,-5.851
6.302 GHz,-5.850
6.302 GHz,-5.850
6.302 GHz,-5.849
6.303 GHz,-5.848
6.303 GHz,-5.847
6.303 GHz,-5.846
6.304 GHz,-5.846
6.304 GHz,-5.845
6.304 GHz,-5.844
6.304 GHz,-5.843
6.305 GHz,-5.843
6.305 GHz,-5.842
6.305 GHz,-5.841
6.306 GHz,-5.840
6.306 GHz,-5.840
6.306 GHz,-5.839
6.306 GHz,-5.838
6.307 GHz,-5.837
6.307 GHz,-5.837
6.307 GHz,-5.836
6.307 GHz,-5.835
6.308 GHz,-5.834
6.308 GHz,-5.833
6.308 GHz,-5.833
6.309 GHz,-5.832
6.309 GHz,-5.831
6.309 GHz,-5.830
6.309 GHz,-5.830
6.310 GHz,-5.829
6.310 GHz,-5.828
6.310 GHz,-5.827
6.311 GHz,-5.827
6.311 GHz,-5.826
6.311 GHz,-5.825
6.311 GHz,-5.824
6.312 GHz,-5.823
6.312 GHz,-5.823
6.312 GHz,-5.822
6.313 GHz,-5.821
6.313 GHz,-5.820
6.313 GHz,-5.820
6.313 GHz,-5.819
6.314 GHz,-5.818
6.314 GHz,-5.817
6.314 GHz,-5.817
6.314 GHz,-5.816
6.315 GHz,-5.815
6.315 GHz,-5.814
6.315 GHz,-5.814
6.316 GHz,-5.813
6.316 GHz,-5.812
6.316 GHz,-5.811
6.316 GHz,-5.810
6.317 GHz,-5.810
6.317 GHz,-5.809
6.317 GHz,-5.808
6.318 GHz,-5.807
6.318 GHz,-5.807
6.318 GHz,-5.806
6.318 GHz,-5.805
6.319 GHz,-5.804
6.319 GHz,-5.804
6.319 GHz,-5.803
6.320 GHz,-5.802
6.320 GHz,-5.801
6.320 GHz,-5.801
6.320 GHz,-5.800
6.321 GHz,-5.799
6.321 GHz,-5.798
6.321 GHz,-5.797
6.322 GHz,-5.796
6.322 GHz,-5.795
6.322 GHz,-5.795
6.322 GHz,-5.794
6.323 GHz,-5.793
6.323 GHz,-5.792
6.323 GHz,-5.791
6.324 GHz,-5.790
6.324 GHz,-5.790
6.324 GHz,-5.789
6.324 GHz,-5.788
6.325 GHz,-5.787
6.325 GHz,-5.786
6.325 GHz,-5.785
6.325 GHz,-5.784
6.326 GHz,-5.784
6.326 GHz,-5.783
6.326 GHz,-5.782
6.327 GHz,-5.781
6.327 GHz,-5.780
6.327 GHz,-5.779
6.327 GHz,-5.779
6.328 GHz,-5.778
6.328 GHz,-5.777
6.328 GHz,-5.776
6.329 GHz,-5.775
6.329 GHz,-5.774
6.329 GHz,-5.774
6.329 GHz,-5.773
6.330 GHz,-5.772
6.330 GHz,-5.771
6.330 GHz,-5.770
6.331 GHz,-5.769
6.331 GHz,-5.768
6.331 GHz,-5.768
6.331 GHz,-5.767
6.332 GHz,-5.766
6.332 GHz,-5.765
6.332 GHz,-5.764
6.332 GHz,-5.763
6.333 GHz,-5.763
6.333 GHz,-5.762
6.333 GHz,-5.761
6.334 GHz,-5.760
6.334 GHz,-5.759
6.334 GHz,-5.758
6.334 GHz,-5.758
6.335 GHz,-5.757
6.335 GHz,-5.756
6.335 GHz,-5.755
6.336 GHz,-5.754
6.336 GHz,-5.753
6.336 GHz,-5.752
6.336 GHz,-5.752
6.337 GHz,-5.751
6.337 GHz,-5.750
6.337 GHz,-5.749
6.338 GHz,-5.748
6.338 GHz,-5.747
6.338 GHz,-5.747
6.338 GHz,-5.746
6.339 GHz,-5.745
6.339 GHz,-5.744
6.339 GHz,-5.743
6.340 GHz,-5.742
6.340 GHz,-5.742
6.340 GHz,-5.741
6.340 GHz,-5.740
6.341 GHz,-5.739
6.341 GHz,-5.739
6.341 GHz,-5.738
6.341 GHz,-5.737
6.342 GHz,-5.737
6.342 GHz,-5.736
6.342 GHz,-5.735
6.343 GHz,-5.735
6.343 GHz,-5.734
6.343 GHz,-5.733
6.343 GHz,-5.732
6.344 GHz,-5.732
6.344 GHz,-5.731
6.344 GHz,-5.730
6.345 GHz,-5.730
6.345 GHz,-5.729
6.345 GHz,-5.728
6.345 GHz,-5.728
6.346 GHz,-5.727
6.346 GHz,-5.726
6.346 GHz,-5.726
6.347 GHz,-5.725
6.347 GHz,-5.724
6.347 GHz,-5.724
6.347 GHz,-5.723
6.348 GHz,-5.722
6.348 GHz,-5.721
6.348 GHz,-5.721
6.349 GHz,-5.720
6.349 GHz,-5.719
6.349 GHz,-5.719
6.349 GHz,-5.718
6.350 GHz,-5.717
6.350 GHz,-5.717
6.350 GHz,-5.716
6.351 GHz,-5.715
6.351 GHz,-5.715
6.351 GHz,-5.714
6.351 GHz,-5.713
6.352 GHz,-5.712
6.352 GHz,-5.712
6.352 GHz,-5.711
6.352 GHz,-5.710
6.353 GHz,-5.710
6.353 GHz,-5.709
6.353 GHz,-5.708
6.354 GHz,-5.708
6.354 GHz,-5.707
6.354 GHz,-5.706
6.354 GHz,-5.706
6.355 GHz,-5.705
6.355 GHz,-5.704
6.355 GHz,-5.704
6.356 GHz,-5.703
6.356 GHz,-5.702
6.356 GHz,-5.701
6.356 GHz,-5.701
6.357 GHz,-5.700
6.357 GHz,-5.699
6.357 GHz,-5.699
6.358 GHz,-5.698
6.358 GHz,-5.697
6.358 GHz,-5.697
6.358 GHz,-5.696
6.359 GHz,-5.695
6.359 GHz,-5.695
6.359 GHz,-5.694
6.359 GHz,-5.693
6.360 GHz,-5.693
6.360 GHz,-5.692
6.360 GHz,-5.691
6.361 GHz,-5.690
6.361 GHz,-5.690
6.361 GHz,-5.689
6.361 GHz,-5.688
6.362 GHz,-5.688
6.362 GHz,-5.687
6.362 GHz,-5.686
6.363 GHz,-5.685
6.363 GHz,-5.685
6.363 GHz,-5.684
6.363 GHz,-5.683
6.364 GHz,-5.683
6.364 GHz,-5.682
6.364 GHz,-5.681
6.365 GHz,-5.680
6.365 GHz,-5.680
6.365 GHz,-5.679
6.365 GHz,-5.678
6.366 GHz,-5.678
6.366 GHz,-5.677
6.366 GHz,-5.676
6.367 GHz,-5.675
6.367 GHz,-5.675
6.367 GHz,-5.674
6.367 GHz,-5.673
6.368 GHz,-5.673
6.368 GHz,-5.672
6.368 GHz,-5.671
6.369 GHz,-5.671
6.369 GHz,-5.670
6.369 GHz,-5.669
6.369 GHz,-5.668
6.370 GHz,-5.668
6.370 GHz,-5.667
6.370 GHz,-5.666
6.370 GHz,-5.666
6.371 GHz,-5.665
6.371 GHz,-5.664
6.371 GHz,-5.663
6.372 GHz,-5.663
6.372 GHz,-5.662
6.372 GHz,-5.661
6.372 GHz,-5.661
6.373 GHz,-5.660
6.373 GHz,-5.659
6.373 GHz,-5.658
6.374 GHz,-5.658
6.374 GHz,-5.657
6.374 GHz,-5.656
6.374 GHz,-5.656
6.375 GHz,-5.655
6.375 GHz,-5.654
6.375 GHz,-5.654
6.376 GHz,-5.653
6.376 GHz,-5.652
6.376 GHz,-5.651
6.376 GHz,-5.651
6.377 GHz,-5.650
6.377 GHz,-5.649
6.377 GHz,-5.649
6.378 GHz,-5.648
6.378 GHz,-5.647
6.378 GHz,-5.646
6.378 GHz,-5.646
6.379 GHz,-5.645
6.379 GHz,-5.644
6.379 GHz,-5.644
6.379 GHz,-5.643
6.380 GHz,-5.642
6.380 GHz,-5.641
6.380 GHz,-5.641
6.381 GHz,-5.640
6.381 GHz,-5.639
6.381 GHz,-5.638
6.381 GHz,-5.638
6.382 GHz,-5.637
6.382 GHz,-5.636
6.382 GHz,-5.635
6.383 GHz,-5.635
6.383 GHz,-5.634
6.383 GHz,-5.633
6.383 GHz,-5.632
6.384 GHz,-5.632
6.384 GHz,-5.631
6.384 GHz,-5.630
6.385 GHz,-5.629
6.385 GHz,-5.629
6.385 GHz,-5.628
6.385 GHz,-5.627
6.386 GHz,-5.627
6.386 GHz,-5.626
6.386 GHz,-5.625
6.386 GHz,-5.624
6.387 GHz,-5.624
6.387 GHz,-5.623
6.387 GHz,-5.622
6.388 GHz,-5.621
6.388 GHz,-5.621
6.388 GHz,-5.620
6.388 GHz,-5.619
6.389 GHz,-5.618
6.389 GHz,-5.618
6.389 GHz,-5.617
6.390 GHz,-5.616
6.390 GHz,-5.615
6.390 GHz,-5.615
6.390 GHz,-5.614
6.391 GHz,-5.613
6.391 GHz,-5.612
6.391 GHz,-5.612
6.392 GHz,-5.611
6.392 GHz,-5.610
6.392 GHz,-5.609
6.392 GHz,-5.609
6.393 GHz,-5.608
6.393 GHz,-5.607
6.393 GHz,-5.606
6.394 GHz,-5.606
6.394 GHz,-5.605
6.394 GHz,-5.604
6.394 GHz,-5.603
6.395 GHz,-5.603
6.395 GHz,-5.602
6.395 GHz,-5.601
6.396 GHz,-5.600
6.396 GHz,-5.600
6.396 GHz,-5.599
6.396 GHz,-5.598
6.397 GHz,-5.597
6.397 GHz,-5.597
6.397 GHz,-5.596
6.397 GHz,-5.595
6.398 GHz,-5.594
6.398 GHz,-5.594
6.398 GHz,-5.593
6.399 GHz,-5.592
6.399 GHz,-5.591
6.399 GHz,-5.591
6.399 GHz,-5.590
6.400 GHz,-5.589
6.400 GHz,-5.588
6.400 GHz,-5.588
6.401 GHz,-5.587
6.401 GHz,-5.586
6.401 GHz,-5.586
6.401 GHz,-5.585
6.402 GHz,-5.585
6.402 GHz,-5.584
6.402 GHz,-5.583
6.403 GHz,-5.583
6.403 GHz,-5.582
6.403 GHz,-5.581
6.403 GHz,-5.581
6.404 GHz,-5.580
6.404 GHz,-5.579
6.404 GHz,-5.579
6.404 GHz,-5.578
6.405 GHz,-5.577
6.405 GHz,-5.577
6.405 GHz,-5.576
6.406 GHz,-5.576
6.406 GHz,-5.575
6.406 GHz,-5.574
6.406 GHz,-5.574
6.407 GHz,-5.573
6.407 GHz,-5.572
6.407 GHz,-5.572
6.408 GHz,-5.571
6.408 GHz,-5.570
6.408 GHz,-5.570
6.408 GHz,-5.569
6.409 GHz,-5.568
6.409 GHz,-5.568
6.409 GHz,-5.567
6.410 GHz,-5.567
6.410 GHz,-5.566
6.410 GHz,-5.565
6.410 GHz,-5.565
6.411 GHz,-5.564
6.411 GHz,-5.563
6.411 GHz,-5.563
6.412 GHz,-5.562
6.412 GHz,-5.561
6.412 GHz,-5.561
6.412 GHz,-5.560
6.413 GHz,-5.559
6.413 GHz,-5.559
6.413 GHz,-5.558
6.413 GHz,-5.558
6.414 GHz,-5.557
6.414 GHz,-5.556
6.414 GHz,-5.556
6.415 GHz,-5.555
6.415 GHz,-5.554
6.415 GHz,-5.554
6.415 GHz,-5.553
6.416 GHz,-5.552
6.416 GHz,-5.552
6.416 GHz,-5.551
6.417 GHz,-5.550
6.417 GHz,-5.550
6.417 GHz,-5.549
6.417 GHz,-5.549
6.418 GHz,-5.548
6.418 GHz,-5.547
6.418 GHz,-5.547
6.419 GHz,-5.546
6.419 GHz,-5.545
6.419 GHz,-5.545
6.419 GHz,-5.544
6.420 GHz,-5.543
6.420 GHz,-5.543
6.420 GHz,-5.542
6.421 GHz,-5.541
6.421 GHz,-5.540
6.421 GHz,-5.540
6.421 GHz,-5.539
6.422 GHz,-5.538
6.422 GHz,-5.537
6.422 GHz,-5.536
6.423 GHz,-5.535
6.423 GHz,-5.535
6.423 GHz,-5.534
6.423 GHz,-5.533
6.424 GHz,-5.532
6.424 GHz,-5.531
6.424 GHz,-5.531
6.424 GHz,-5.530
6.425 GHz,-5.529
6.425 GHz,-5.528
6.425 GHz,-5.527
6.426 GHz,-5.527
6.426 GHz,-5.526
6.426 GHz,-5.525
6.426 GHz,-5.524
6.427 GHz,-5.523
6.427 GHz,-5.523
6.427 GHz,-5.522
6.428 GHz,-5.521
6.428 GHz,-5.520
6.428 GHz,-5.519
6.428 GHz,-5.518
6.429 GHz,-5.518
6.429 GHz,-5.517
6.429 GHz,-5.516
6.430 GHz,-5.515
6.430 GHz,-5.514
6.430 GHz,-5.514
6.430 GHz,-5.513
6.431 GHz,-5.512
6.431 GHz,-5.511
6.431 GHz,-5.510
6.431 GHz,-5.510
6.432 GHz,-5.509
6.432 GHz,-5.508
6.432 GHz,-5.507
6.433 GHz,-5.506
6.433 GHz,-5.506
6.433 GHz,-5.505
6.433 GHz,-5.504
6.434 GHz,-5.503
6.434 GHz,-5.502
6.434 GHz,-5.502
6.435 GHz,-5.501
6.435 GHz,-5.500
6.435 GHz,-5.499
6.435 GHz,-5.498
6.436 GHz,-5.497
6.436 GHz,-5.497
6.436 GHz,-5.496
6.437 GHz,-5.495
6.437 GHz,-5.494
6.437 GHz,-5.493
6.437 GHz,-5.493
6.438 GHz,-5.492
6.438 GHz,-5.491
6.438 GHz,-5.490
6.439 GHz,-5.489
6.439 GHz,-5.489
6.439 GHz,-5.488
6.439 GHz,-5.487
6.440 GHz,-5.486
6.440 GHz,-5.485
6.440 GHz,-5.485
6.441 GHz,-5.484
6.441 GHz,-5.483
6.441 GHz,-5.482
6.441 GHz,-5.481
6.442 GHz,-5.480
6.442 GHz,-5.479
6.442 GHz,-5.479
6.442 GHz,-5.478
6.443 GHz,-5.477
6.443 GHz,-5.476
6.443 GHz,-5.475
6.444 GHz,-5.474
6.444 GHz,-5.473
6.444 GHz,-5.472
6.444 GHz,-5.472
6.445 GHz,-5.471
6.445 GHz,-5.470
6.445 GHz,-5.469
6.446 GHz,-5.468
6.446 GHz,-5.467
6.446 GHz,-5.466
6.446 GHz,-5.466
6.447 GHz,-5.465
6.447 GHz,-5.464
6.447 GHz,-5.463
6.448 GHz,-5.462
6.448 GHz,-5.461
6.448 GHz,-5.460
6.448 GHz,-5.460
6.449 GHz,-5.459
6.449 GHz,-5.458
6.449 GHz,-5.457
6.449 GHz,-5.456
6.450 GHz,-5.455
6.450 GHz,-5.454
6.450 GHz,-5.454
6.451 GHz,-5.453
6.451 GHz,-5.452
6.451 GHz,-5.451
6.451 GHz,-5.450
6.452 GHz,-5.449
6.452 GHz,-5.448
6.452 GHz,-5.447
6.453 GHz,-5.447
6.453 GHz,-5.446
6.453 GHz,-5.445
6.453 GHz,-5.444
6.454 GHz,-5.443
6.454 GHz,-5.442
6.454 GHz,-5.441
6.455 GHz,-5.441
6.455 GHz,-5.440
6.455 GHz,-5.439
6.455 GHz,-5.438
6.456 GHz,-5.437
6.456 GHz,-5.436
6.456 GHz,-5.435
6.457 GHz,-5.435
6.457 GHz,-5.434
6.457 GHz,-5.433
6.457 GHz,-5.432
6.458 GHz,-5.431
6.458 GHz,-5.430
6.458 GHz,-5.429
6.458 GHz,-5.429
6.459 GHz,-5.428
6.459 GHz,-5.427
6.459 GHz,-5.426
6.460 GHz,-5.425
6.460 GHz,-5.424
6.460 GHz,-5.424
6.460 GHz,-5.423
6.461 GHz,-5.422
6.461 GHz,-5.422
6.461 GHz,-5.421
6.462 GHz,-5.420
6.462 GHz,-5.420
6.462 GHz,-5.419
6.462 GHz,-5.418
6.463 GHz,-5.418
6.463 GHz,-5.417
6.463 GHz,-5.417
6.464 GHz,-5.416
6.464 GHz,-5.415
6.464 GHz,-5.415
6.464 GHz,-5.414
6.465 GHz,-5.413
6.465 GHz,-5.413
6.465 GHz,-5.412
6.466 GHz,-5.411
6.466 GHz,-5.411
6.466 GHz,-5.410
6.466 GHz,-5.410
6.467 GHz,-5.409
6.467 GHz,-5.408
6.467 GHz,-5.408
6.468 GHz,-5.407
6.468 GHz,-5.406
6.468 GHz,-5.406
6.468 GHz,-5.405
6.469 GHz,-5.404
6.469 GHz,-5.404
6.469 GHz,-5.403
6.469 GHz,-5.403
6.470 GHz,-5.402
6.470 GHz,-5.401
6.470 GHz,-5.401
6.471 GHz,-5.400
6.471 GHz,-5.399
6.471 GHz,-5.399
6.471 GHz,-5.398
6.472 GHz,-5.397
6.472 GHz,-5.397
6.472 GHz,-5.396
6.473 GHz,-5.395
6.473 GHz,-5.395
6.473 GHz,-5.394
6.473 GHz,-5.394
6.474 GHz,-5.393
6.474 GHz,-5.392
6.474 GHz,-5.392
6.475 GHz,-5.391
6.475 GHz,-5.390
6.475 GHz,-5.390
6.475 GHz,-5.389
6.476 GHz,-5.389
6.476 GHz,-5.388
6.476 GHz,-5.387
6.476 GHz,-5.387
6.477 GHz,-5.386
6.477 GHz,-5.385
6.477 GHz,-5.385
6.478 GHz,-5.384
6.478 GHz,-5.383
6.478 GHz,-5.383
6.478 GHz,-5.382
6.479 GHz,-5.382
6.479 GHz,-5.381
6.479 GHz,-5.380
6.480 GHz,-5.380
6.480 GHz,-5.379
6.480 GHz,-5.378
6.480 GHz,-5.378
6.481 GHz,-5.377
6.481 GHz,-5.376
6.481 GHz,-5.375
6.482 GHz,-5.375
6.482 GHz,-5.374
6.482 GHz,-5.373
6.482 GHz,-5.372
6.483 GHz,-5.372
6.483 GHz,-5.371
6.483 GHz,-5.370
6.484 GHz,-5.370
6.484 GHz,-5.369
6.484 GHz,-5.368
6.484 GHz,-5.367
6.485 GHz,-5.367
6.485 GHz,-5.366
6.485 GHz,-5.365
6.486 GHz,-5.365
6.486 GHz,-5.364
6.486 GHz,-5.363
6.486 GHz,-5.362
6.487 GHz,-5.362
6.487 GHz,-5.361
6.487 GHz,-5.360
6.487 GHz,-5.359
6.488 GHz,-5.359
6.488 GHz,-5.358
6.488 GHz,-5.357
6.489 GHz,-5.357
6.489 GHz,-5.356
6.489 GHz,-5.355
6.489 GHz,-5.354
6.490 GHz,-5.354
6.490 GHz,-5.353
6.490 GHz,-5.352
6.491 GHz,-5.352
6.491 GHz,-5.351
6.491 GHz,-5.350
6.491 GHz,-5.349
6.492 GHz,-5.349
6.492 GHz,-5.348
6.492 GHz,-5.347
6.493 GHz,-5.346
6.493 GHz,-5.346
6.493 GHz,-5.345
6.493 GHz,-5.344
6.494 GHz,-5.344
6.494 GHz,-5.343
6.494 GHz,-5.342
6.495 GHz,-5.341
6.495 GHz,-5.341
6.495 GHz,-5.340
6.495 GHz,-5.339
6.496 GHz,-5.339
6.496 GHz,-5.338
6.496 GHz,-5.337
6.496 GHz,-5.336
6.497 GHz,-5.336
6.497 GHz,-5.335
6.497 GHz,-5.334
6.498 GHz,-5.334
6.498 GHz,-5.333
6.498 GHz,-5.332
6.498 GHz,-5.331
6.499 GHz,-5.331
6.499 GHz,-5.330
6.499 GHz,-5.329
6.500 GHz,-5.328
6.500 GHz,-5.328
6.500 GHz,-5.327
6.500 GHz,-5.326
6.501 GHz,-5.326
6.501 GHz,-5.325
6.501 GHz,-5.324
6.502 GHz,-5.324
6.502 GHz,-5.323
6.502 GHz,-5.322
6.502 GHz,-5.322
6.503 GHz,-5.321
6.503 GHz,-5.320
6.503 GHz,-5.319
6.503 GHz,-5.319
6.504 GHz,-5.318
6.504 GHz,-5.317
6.504 GHz,-5.317
6.505 GHz,-5.316
6.505 GHz,-5.315
6.505 GHz,-5.315
6.505 GHz,-5.314
6.506 GHz,-5.313
6.506 GHz,-5.313
6.506 GHz,-5.312
6.507 GHz,-5.311
6.507 GHz,-5.310
6.507 GHz,-5.310
6.507 GHz,-5.309
6.508 GHz,-5.308
6.508 GHz,-5.308
6.508 GHz,-5.307
6.509 GHz,-5.306
6.509 GHz,-5.306
6.509 GHz,-5.305
6.509 GHz,-5.304
6.510 GHz,-5.304
6.510 GHz,-5.303
6.510 GHz,-5.302
6.511 GHz,-5.302
6.511 GHz,-5.301
6.511 GHz,-5.300
6.511 GHz,-5.299
6.512 GHz,-5.299
6.512 GHz,-5.298
6.512 GHz,-5.297
6.513 GHz,-5.297
6.513 GHz,-5.296
6.513 GHz,-5.295
6.513 GHz,-5.295
6.514 GHz,-5.294
6.514 GHz,-5.293
6.514 GHz,-5.293
6.514 GHz,-5.292
6.515 GHz,-5.291
6.515 GHz,-5.291
6.515 GHz,-5.290
6.516 GHz,-5.289
6.516 GHz,-5.288
6.516 GHz,-5.288
6.516 GHz,-5.287
6.517 GHz,-5.286
6.517 GHz,-5.286
6.517 GHz,-5.285
6.518 GHz,-5.284
6.518 GHz,-5.284
6.518 GHz,-5.283
6.518 GHz,-5.282
6.519 GHz,-5.282
6.519 GHz,-5.281
6.519 GHz,-5.280
6.520 GHz,-5.280
6.520 GHz,-5.279
6.520 GHz,-5.278
6.520 GHz,-5.277
6.521 GHz,-5.277
6.521 GHz,-5.276
6.521 GHz,-5.275
6.521 GHz,-5.275
6.522 GHz,-5.274
6.522 GHz,-5.273
6.522 GHz,-5.273
6.523 GHz,-5.272
6.523 GHz,-5.271
6.523 GHz,-5.271
6.523 GHz,-5.270
6.524 GHz,-5.269
6.524 GHz,-5.269
6.524 GHz,-5.268
6.525 GHz,-5.267
6.525 GHz,-5.267
6.525 GHz,-5.266
6.525 GHz,-5.265
6.526 GHz,-5.265
6.526 GHz,-5.264
6.526 GHz,-5.263
6.527 GHz,-5.263
6.527 GHz,-5.262
6.527 GHz,-5.261
6.527 GHz,-5.261
6.528 GHz,-5.260
6.528 GHz,-5.259
6.528 GHz,-5.259
6.529 GHz,-5.258
6.529 GHz,-5.257
6.529 GHz,-5.257
6.529 GHz,-5.256
6.530 GHz,-5.255
6.530 GHz,-5.255
6.530 GHz,-5.254
6.530 GHz,-5.253
6.531 GHz,-5.253
6.531 GHz,-5.252
6.531 GHz,-5.251
6.532 GHz,-5.251
6.532 GHz,-5.250
6.532 GHz,-5.249
6.532 GHz,-5.249
6.533 GHz,-5.248
6.533 GHz,-5.247
6.533 GHz,-5.247
6.534 GHz,-5.246
6.534 GHz,-5.245
6.534 GHz,-5.245
6.534 GHz,-5.244
6.535 GHz,-5.243
6.535 GHz,-5.243
6.535 GHz,-5.242
6.536 GHz,-5.241
6.536 GHz,-5.241
6.536 GHz,-5.240
6.536 GHz,-5.239
6.537 GHz,-5.239
6.537 GHz,-5.238
6.537 GHz,-5.237
6.538 GHz,-5.237
6.538 GHz,-5.236
6.538 GHz,-5.235
6.538 GHz,-5.235
6.539 GHz,-5.234
6.539 GHz,-5.233
