"freq
References : ['dB(analysis.SP.S(1,1))']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","dB(analysis.SP.S(1,1))
References : []
Dependency : [freq]
Num. Points : [32001]
Matrix Size : scalar
Type : Real"
5.141 GHz,-4.674
5.141 GHz,-4.674
5.141 GHz,-4.674
5.141 GHz,-4.673
5.142 GHz,-4.673
5.142 GHz,-4.673
5.142 GHz,-4.673
5.143 GHz,-4.673
5.143 GHz,-4.673
5.143 GHz,-4.673
5.143 GHz,-4.674
5.144 GHz,-4.675
5.144 GHz,-4.676
5.144 GHz,-4.677
5.144 GHz,-4.678
5.145 GHz,-4.680
5.145 GHz,-4.681
5.145 GHz,-4.682
5.146 GHz,-4.683
5.146 GHz,-4.684
5.146 GHz,-4.684
5.146 GHz,-4.685
5.147 GHz,-4.685
5.147 GHz,-4.685
5.147 GHz,-4.685
5.148 GHz,-4.685
5.148 GHz,-4.685
5.148 GHz,-4.685
5.148 GHz,-4.685
5.149 GHz,-4.685
5.149 GHz,-4.685
5.149 GHz,-4.685
5.150 GHz,-4.685
5.150 GHz,-4.685
5.150 GHz,-4.686
5.150 GHz,-4.686
5.151 GHz,-4.686
5.151 GHz,-4.686
5.151 GHz,-4.686
5.152 GHz,-4.686
5.152 GHz,-4.686
5.152 GHz,-4.686
5.152 GHz,-4.687
5.153 GHz,-4.687
5.153 GHz,-4.687
5.153 GHz,-4.688
5.154 GHz,-4.688
5.154 GHz,-4.689
5.154 GHz,-4.689
5.154 GHz,-4.690
5.155 GHz,-4.690
5.155 GHz,-4.691
5.155 GHz,-4.691
5.155 GHz,-4.691
5.156 GHz,-4.691
5.156 GHz,-4.692
5.156 GHz,-4.692
5.157 GHz,-4.692
5.157 GHz,-4.692
5.157 GHz,-4.692
5.157 GHz,-4.693
5.158 GHz,-4.693
5.158 GHz,-4.693
5.158 GHz,-4.693
5.159 GHz,-4.694
5.159 GHz,-4.694
5.159 GHz,-4.694
5.159 GHz,-4.695
5.160 GHz,-4.695
5.160 GHz,-4.696
5.160 GHz,-4.696
5.161 GHz,-4.697
5.161 GHz,-4.697
5.161 GHz,-4.698
5.161 GHz,-4.699
5.162 GHz,-4.699
5.162 GHz,-4.700
5.162 GHz,-4.701
5.162 GHz,-4.702
5.163 GHz,-4.703
5.163 GHz,-4.704
5.163 GHz,-4.705
5.164 GHz,-4.706
5.164 GHz,-4.706
5.164 GHz,-4.707
5.164 GHz,-4.707
5.165 GHz,-4.707
5.165 GHz,-4.707
5.165 GHz,-4.707
5.166 GHz,-4.707
5.166 GHz,-4.707
5.166 GHz,-4.707
5.166 GHz,-4.706
5.167 GHz,-4.706
5.167 GHz,-4.706
5.167 GHz,-4.706
5.168 GHz,-4.706
5.168 GHz,-4.706
5.168 GHz,-4.706
5.168 GHz,-4.706
5.169 GHz,-4.706
5.169 GHz,-4.706
5.169 GHz,-4.706
5.170 GHz,-4.706
5.170 GHz,-4.706
5.170 GHz,-4.706
5.170 GHz,-4.707
5.171 GHz,-4.707
5.171 GHz,-4.708
5.171 GHz,-4.708
5.171 GHz,-4.709
5.172 GHz,-4.710
5.172 GHz,-4.710
5.172 GHz,-4.711
5.173 GHz,-4.711
5.173 GHz,-4.711
5.173 GHz,-4.711
5.173 GHz,-4.711
5.174 GHz,-4.710
5.174 GHz,-4.709
5.174 GHz,-4.709
5.175 GHz,-4.708
5.175 GHz,-4.707
5.175 GHz,-4.706
5.175 GHz,-4.706
5.176 GHz,-4.706
5.176 GHz,-4.706
5.176 GHz,-4.706
5.177 GHz,-4.707
5.177 GHz,-4.708
5.177 GHz,-4.709
5.177 GHz,-4.710
5.178 GHz,-4.711
5.178 GHz,-4.712
5.178 GHz,-4.713
5.179 GHz,-4.714
5.179 GHz,-4.715
5.179 GHz,-4.716
5.179 GHz,-4.716
5.180 GHz,-4.716
5.180 GHz,-4.716
5.180 GHz,-4.716
5.181 GHz,-4.716
5.181 GHz,-4.716
5.181 GHz,-4.716
5.181 GHz,-4.716
5.182 GHz,-4.716
5.182 GHz,-4.716
5.182 GHz,-4.716
5.182 GHz,-4.717
5.183 GHz,-4.718
5.183 GHz,-4.719
5.183 GHz,-4.720
5.184 GHz,-4.721
5.184 GHz,-4.722
5.184 GHz,-4.723
5.184 GHz,-4.724
5.185 GHz,-4.725
5.185 GHz,-4.725
5.185 GHz,-4.725
5.186 GHz,-4.725
5.186 GHz,-4.725
5.186 GHz,-4.725
5.186 GHz,-4.725
5.187 GHz,-4.724
5.187 GHz,-4.724
5.187 GHz,-4.724
5.188 GHz,-4.723
5.188 GHz,-4.723
5.188 GHz,-4.723
5.188 GHz,-4.723
5.189 GHz,-4.723
5.189 GHz,-4.722
5.189 GHz,-4.722
5.189 GHz,-4.722
5.190 GHz,-4.721
5.190 GHz,-4.721
5.190 GHz,-4.721
5.191 GHz,-4.721
5.191 GHz,-4.722
5.191 GHz,-4.722
5.191 GHz,-4.723
5.192 GHz,-4.724
5.192 GHz,-4.726
5.192 GHz,-4.727
5.193 GHz,-4.729
5.193 GHz,-4.730
5.193 GHz,-4.731
5.193 GHz,-4.732
5.194 GHz,-4.733
5.194 GHz,-4.734
5.194 GHz,-4.734
5.195 GHz,-4.734
5.195 GHz,-4.734
5.195 GHz,-4.733
5.195 GHz,-4.733
5.196 GHz,-4.732
5.196 GHz,-4.732
5.196 GHz,-4.731
5.197 GHz,-4.730
5.197 GHz,-4.730
5.197 GHz,-4.730
5.197 GHz,-4.730
5.198 GHz,-4.730
5.198 GHz,-4.730
5.198 GHz,-4.730
5.199 GHz,-4.730
5.199 GHz,-4.730
5.199 GHz,-4.731
5.199 GHz,-4.731
5.200 GHz,-4.731
5.200 GHz,-4.732
5.200 GHz,-4.732
5.200 GHz,-4.733
5.201 GHz,-4.734
5.201 GHz,-4.735
5.201 GHz,-4.736
5.202 GHz,-4.737
5.202 GHz,-4.738
5.202 GHz,-4.739
5.202 GHz,-4.740
5.203 GHz,-4.741
5.203 GHz,-4.741
5.203 GHz,-4.741
5.204 GHz,-4.741
5.204 GHz,-4.741
5.204 GHz,-4.740
5.204 GHz,-4.740
5.205 GHz,-4.739
5.205 GHz,-4.739
5.205 GHz,-4.738
5.206 GHz,-4.738
5.206 GHz,-4.738
5.206 GHz,-4.738
5.206 GHz,-4.739
5.207 GHz,-4.740
5.207 GHz,-4.741
5.207 GHz,-4.742
5.207 GHz,-4.743
5.208 GHz,-4.745
5.208 GHz,-4.746
5.208 GHz,-4.747
5.209 GHz,-4.748
5.209 GHz,-4.749
5.209 GHz,-4.750
5.209 GHz,-4.751
5.210 GHz,-4.751
5.210 GHz,-4.751
5.210 GHz,-4.752
5.211 GHz,-4.752
5.211 GHz,-4.752
5.211 GHz,-4.752
5.211 GHz,-4.752
5.212 GHz,-4.753
5.212 GHz,-4.753
5.212 GHz,-4.753
5.213 GHz,-4.753
5.213 GHz,-4.753
5.213 GHz,-4.753
5.213 GHz,-4.753
5.214 GHz,-4.752
5.214 GHz,-4.752
5.214 GHz,-4.752
5.215 GHz,-4.752
5.215 GHz,-4.752
5.215 GHz,-4.752
5.215 GHz,-4.752
5.216 GHz,-4.751
5.216 GHz,-4.751
5.216 GHz,-4.751
5.216 GHz,-4.750
5.217 GHz,-4.750
5.217 GHz,-4.750
5.217 GHz,-4.750
5.218 GHz,-4.750
5.218 GHz,-4.750
5.218 GHz,-4.750
5.218 GHz,-4.751
5.219 GHz,-4.751
5.219 GHz,-4.752
5.219 GHz,-4.753
5.220 GHz,-4.754
5.220 GHz,-4.755
5.220 GHz,-4.756
5.220 GHz,-4.757
5.221 GHz,-4.757
5.221 GHz,-4.757
5.221 GHz,-4.757
5.222 GHz,-4.757
5.222 GHz,-4.757
5.222 GHz,-4.756
5.222 GHz,-4.755
5.223 GHz,-4.754
5.223 GHz,-4.754
5.223 GHz,-4.753
5.224 GHz,-4.753
5.224 GHz,-4.752
5.224 GHz,-4.753
5.224 GHz,-4.753
5.225 GHz,-4.754
5.225 GHz,-4.754
5.225 GHz,-4.755
5.226 GHz,-4.757
5.226 GHz,-4.758
5.226 GHz,-4.759
5.226 GHz,-4.760
5.227 GHz,-4.760
5.227 GHz,-4.761
5.227 GHz,-4.761
5.227 GHz,-4.761
5.228 GHz,-4.761
5.228 GHz,-4.761
5.228 GHz,-4.761
5.229 GHz,-4.761
5.229 GHz,-4.760
5.229 GHz,-4.760
5.229 GHz,-4.760
5.230 GHz,-4.760
5.230 GHz,-4.760
5.230 GHz,-4.761
5.231 GHz,-4.762
5.231 GHz,-4.762
5.231 GHz,-4.763
5.231 GHz,-4.765
5.232 GHz,-4.766
5.232 GHz,-4.767
5.232 GHz,-4.768
5.233 GHz,-4.769
5.233 GHz,-4.770
5.233 GHz,-4.771
5.233 GHz,-4.771
5.234 GHz,-4.772
5.234 GHz,-4.773
5.234 GHz,-4.773
5.234 GHz,-4.774
5.235 GHz,-4.774
5.235 GHz,-4.775
5.235 GHz,-4.775
5.236 GHz,-4.776
5.236 GHz,-4.776
5.236 GHz,-4.777
5.236 GHz,-4.777
5.237 GHz,-4.778
5.237 GHz,-4.779
5.237 GHz,-4.780
5.238 GHz,-4.780
5.238 GHz,-4.781
5.238 GHz,-4.782
5.238 GHz,-4.782
5.239 GHz,-4.782
5.239 GHz,-4.782
5.239 GHz,-4.782
5.240 GHz,-4.781
5.240 GHz,-4.780
5.240 GHz,-4.779
5.240 GHz,-4.778
5.241 GHz,-4.777
5.241 GHz,-4.776
5.241 GHz,-4.775
5.242 GHz,-4.774
5.242 GHz,-4.774
5.242 GHz,-4.774
5.242 GHz,-4.775
5.243 GHz,-4.776
5.243 GHz,-4.777
5.243 GHz,-4.779
5.244 GHz,-4.780
5.244 GHz,-4.782
5.244 GHz,-4.784
5.244 GHz,-4.785
5.245 GHz,-4.786
5.245 GHz,-4.787
5.245 GHz,-4.787
5.245 GHz,-4.787
5.246 GHz,-4.786
5.246 GHz,-4.786
5.246 GHz,-4.785
5.247 GHz,-4.784
5.247 GHz,-4.783
5.247 GHz,-4.782
5.247 GHz,-4.781
5.248 GHz,-4.781
5.248 GHz,-4.781
5.248 GHz,-4.781
5.249 GHz,-4.782
5.249 GHz,-4.783
5.249 GHz,-4.784
5.249 GHz,-4.785
5.250 GHz,-4.786
5.250 GHz,-4.787
5.250 GHz,-4.788
5.251 GHz,-4.789
5.251 GHz,-4.790
5.251 GHz,-4.790
5.251 GHz,-4.790
5.252 GHz,-4.790
5.252 GHz,-4.790
5.252 GHz,-4.789
5.253 GHz,-4.788
5.253 GHz,-4.788
5.253 GHz,-4.787
5.253 GHz,-4.787
5.254 GHz,-4.787
5.254 GHz,-4.787
5.254 GHz,-4.787
5.254 GHz,-4.788
5.255 GHz,-4.789
5.255 GHz,-4.790
5.255 GHz,-4.792
5.256 GHz,-4.793
5.256 GHz,-4.794
5.256 GHz,-4.796
5.256 GHz,-4.797
5.257 GHz,-4.798
5.257 GHz,-4.799
5.257 GHz,-4.800
5.258 GHz,-4.800
5.258 GHz,-4.801
5.258 GHz,-4.801
5.258 GHz,-4.802
5.259 GHz,-4.802
5.259 GHz,-4.802
5.259 GHz,-4.803
5.260 GHz,-4.803
5.260 GHz,-4.803
5.260 GHz,-4.804
5.260 GHz,-4.804
5.261 GHz,-4.805
5.261 GHz,-4.805
5.261 GHz,-4.806
5.261 GHz,-4.807
5.262 GHz,-4.807
5.262 GHz,-4.808
5.262 GHz,-4.808
5.263 GHz,-4.809
5.263 GHz,-4.809
5.263 GHz,-4.809
5.263 GHz,-4.809
5.264 GHz,-4.809
5.264 GHz,-4.808
5.264 GHz,-4.808
5.265 GHz,-4.808
5.265 GHz,-4.807
5.265 GHz,-4.807
5.265 GHz,-4.806
5.266 GHz,-4.806
5.266 GHz,-4.806
5.266 GHz,-4.806
5.267 GHz,-4.806
5.267 GHz,-4.807
5.267 GHz,-4.807
5.267 GHz,-4.807
5.268 GHz,-4.808
5.268 GHz,-4.808
5.268 GHz,-4.808
5.269 GHz,-4.808
5.269 GHz,-4.809
5.269 GHz,-4.809
5.269 GHz,-4.808
5.270 GHz,-4.808
5.270 GHz,-4.808
5.270 GHz,-4.807
5.271 GHz,-4.806
5.271 GHz,-4.806
5.271 GHz,-4.806
5.271 GHz,-4.805
5.272 GHz,-4.805
5.272 GHz,-4.806
5.272 GHz,-4.806
5.272 GHz,-4.808
5.273 GHz,-4.809
5.273 GHz,-4.811
5.273 GHz,-4.813
5.274 GHz,-4.815
5.274 GHz,-4.817
5.274 GHz,-4.819
5.274 GHz,-4.820
5.275 GHz,-4.821
5.275 GHz,-4.822
5.275 GHz,-4.822
5.276 GHz,-4.822
5.276 GHz,-4.821
5.276 GHz,-4.820
5.276 GHz,-4.819
5.277 GHz,-4.818
5.277 GHz,-4.817
5.277 GHz,-4.816
5.278 GHz,-4.815
5.278 GHz,-4.815
5.278 GHz,-4.814
5.278 GHz,-4.814
5.279 GHz,-4.815
5.279 GHz,-4.815
5.279 GHz,-4.815
5.279 GHz,-4.816
5.280 GHz,-4.816
5.280 GHz,-4.817
5.280 GHz,-4.818
5.281 GHz,-4.818
5.281 GHz,-4.818
5.281 GHz,-4.819
5.281 GHz,-4.819
5.282 GHz,-4.819
5.282 GHz,-4.819
5.282 GHz,-4.819
5.283 GHz,-4.819
5.283 GHz,-4.819
5.283 GHz,-4.819
5.283 GHz,-4.819
5.284 GHz,-4.819
5.284 GHz,-4.820
5.284 GHz,-4.820
5.285 GHz,-4.820
5.285 GHz,-4.820
5.285 GHz,-4.820
5.285 GHz,-4.820
5.286 GHz,-4.820
5.286 GHz,-4.820
5.286 GHz,-4.821
5.287 GHz,-4.821
5.287 GHz,-4.821
5.287 GHz,-4.822
5.287 GHz,-4.823
5.288 GHz,-4.823
5.288 GHz,-4.824
5.288 GHz,-4.825
5.288 GHz,-4.826
5.289 GHz,-4.827
5.289 GHz,-4.828
5.289 GHz,-4.828
5.290 GHz,-4.829
5.290 GHz,-4.830
5.290 GHz,-4.830
5.290 GHz,-4.830
5.291 GHz,-4.830
5.291 GHz,-4.830
5.291 GHz,-4.830
5.292 GHz,-4.830
5.292 GHz,-4.830
5.292 GHz,-4.830
5.292 GHz,-4.830
5.293 GHz,-4.830
5.293 GHz,-4.830
5.293 GHz,-4.831
5.294 GHz,-4.832
5.294 GHz,-4.833
5.294 GHz,-4.834
5.294 GHz,-4.835
5.295 GHz,-4.836
5.295 GHz,-4.837
5.295 GHz,-4.838
5.296 GHz,-4.839
5.296 GHz,-4.840
5.296 GHz,-4.840
5.296 GHz,-4.840
5.297 GHz,-4.839
5.297 GHz,-4.839
5.297 GHz,-4.838
5.298 GHz,-4.837
5.298 GHz,-4.836
5.298 GHz,-4.835
5.298 GHz,-4.834
5.299 GHz,-4.833
5.299 GHz,-4.833
5.299 GHz,-4.834
5.299 GHz,-4.835
5.300 GHz,-4.836
5.300 GHz,-4.837
5.300 GHz,-4.839
5.301 GHz,-4.840
5.301 GHz,-4.842
5.301 GHz,-4.843
5.301 GHz,-4.845
5.302 GHz,-4.846
5.302 GHz,-4.847
5.302 GHz,-4.848
5.303 GHz,-4.849
5.303 GHz,-4.849
5.303 GHz,-4.850
5.303 GHz,-4.850
5.304 GHz,-4.851
5.304 GHz,-4.851
5.304 GHz,-4.851
5.305 GHz,-4.852
5.305 GHz,-4.852
5.305 GHz,-4.853
5.305 GHz,-4.853
5.306 GHz,-4.853
5.306 GHz,-4.853
5.306 GHz,-4.853
5.306 GHz,-4.853
5.307 GHz,-4.854
5.307 GHz,-4.854
5.307 GHz,-4.854
5.308 GHz,-4.854
5.308 GHz,-4.855
5.308 GHz,-4.855
5.308 GHz,-4.856
5.309 GHz,-4.858
5.309 GHz,-4.859
5.309 GHz,-4.860
5.310 GHz,-4.861
5.310 GHz,-4.863
5.310 GHz,-4.864
5.310 GHz,-4.865
5.311 GHz,-4.865
5.311 GHz,-4.866
5.311 GHz,-4.866
5.312 GHz,-4.865
5.312 GHz,-4.865
5.312 GHz,-4.864
5.312 GHz,-4.863
5.313 GHz,-4.863
5.313 GHz,-4.862
5.313 GHz,-4.861
5.314 GHz,-4.860
5.314 GHz,-4.860
5.314 GHz,-4.860
5.314 GHz,-4.859
5.315 GHz,-4.859
5.315 GHz,-4.860
5.315 GHz,-4.860
5.316 GHz,-4.860
5.316 GHz,-4.860
5.316 GHz,-4.861
5.316 GHz,-4.861
5.317 GHz,-4.862
5.317 GHz,-4.863
5.317 GHz,-4.863
5.317 GHz,-4.864
5.318 GHz,-4.866
5.318 GHz,-4.867
5.318 GHz,-4.868
5.319 GHz,-4.870
5.319 GHz,-4.871
5.319 GHz,-4.873
5.319 GHz,-4.874
5.320 GHz,-4.875
5.320 GHz,-4.875
5.320 GHz,-4.875
5.321 GHz,-4.875
5.321 GHz,-4.875
5.321 GHz,-4.875
5.321 GHz,-4.874
5.322 GHz,-4.873
5.322 GHz,-4.873
5.322 GHz,-4.872
5.323 GHz,-4.872
5.323 GHz,-4.872
5.323 GHz,-4.872
5.323 GHz,-4.872
5.324 GHz,-4.872
5.324 GHz,-4.872
5.324 GHz,-4.872
5.324 GHz,-4.872
5.325 GHz,-4.872
5.325 GHz,-4.873
5.325 GHz,-4.873
5.326 GHz,-4.874
5.326 GHz,-4.875
5.326 GHz,-4.876
5.326 GHz,-4.878
5.327 GHz,-4.880
5.327 GHz,-4.882
5.327 GHz,-4.885
5.328 GHz,-4.887
5.328 GHz,-4.890
5.328 GHz,-4.892
5.328 GHz,-4.893
5.329 GHz,-4.895
5.329 GHz,-4.895
5.329 GHz,-4.895
5.330 GHz,-4.894
5.330 GHz,-4.893
5.330 GHz,-4.892
5.330 GHz,-4.890
5.331 GHz,-4.888
5.331 GHz,-4.886
5.331 GHz,-4.884
5.332 GHz,-4.883
5.332 GHz,-4.882
5.332 GHz,-4.881
5.332 GHz,-4.881
5.333 GHz,-4.881
5.333 GHz,-4.881
5.333 GHz,-4.881
5.333 GHz,-4.882
5.334 GHz,-4.883
5.334 GHz,-4.883
5.334 GHz,-4.884
5.335 GHz,-4.884
5.335 GHz,-4.885
5.335 GHz,-4.885
5.335 GHz,-4.885
5.336 GHz,-4.885
5.336 GHz,-4.885
5.336 GHz,-4.885
5.337 GHz,-4.885
5.337 GHz,-4.885
5.337 GHz,-4.885
5.337 GHz,-4.885
5.338 GHz,-4.885
5.338 GHz,-4.885
5.338 GHz,-4.886
5.339 GHz,-4.887
5.339 GHz,-4.888
5.339 GHz,-4.889
5.339 GHz,-4.890
5.340 GHz,-4.891
5.340 GHz,-4.892
5.340 GHz,-4.893
5.341 GHz,-4.894
5.341 GHz,-4.895
5.341 GHz,-4.896
5.341 GHz,-4.896
5.342 GHz,-4.897
5.342 GHz,-4.898
5.342 GHz,-4.898
5.343 GHz,-4.899
5.343 GHz,-4.900
5.343 GHz,-4.900
5.343 GHz,-4.901
5.344 GHz,-4.901
5.344 GHz,-4.902
5.344 GHz,-4.902
5.344 GHz,-4.903
5.345 GHz,-4.903
5.345 GHz,-4.904
5.345 GHz,-4.904
5.346 GHz,-4.904
5.346 GHz,-4.905
5.346 GHz,-4.905
5.346 GHz,-4.905
5.347 GHz,-4.905
5.347 GHz,-4.906
5.347 GHz,-4.906
5.348 GHz,-4.906
5.348 GHz,-4.906
5.348 GHz,-4.907
5.348 GHz,-4.907
5.349 GHz,-4.907
5.349 GHz,-4.907
5.349 GHz,-4.907
5.350 GHz,-4.908
5.350 GHz,-4.908
5.350 GHz,-4.908
5.350 GHz,-4.908
5.351 GHz,-4.908
5.351 GHz,-4.908
5.351 GHz,-4.909
5.351 GHz,-4.909
5.352 GHz,-4.909
5.352 GHz,-4.909
5.352 GHz,-4.909
5.353 GHz,-4.909
5.353 GHz,-4.909
5.353 GHz,-4.909
5.353 GHz,-4.909
5.354 GHz,-4.909
5.354 GHz,-4.909
5.354 GHz,-4.909
5.355 GHz,-4.909
5.355 GHz,-4.909
5.355 GHz,-4.909
5.355 GHz,-4.909
5.356 GHz,-4.909
5.356 GHz,-4.909
5.356 GHz,-4.909
5.357 GHz,-4.910
5.357 GHz,-4.910
5.357 GHz,-4.911
5.357 GHz,-4.912
5.358 GHz,-4.912
5.358 GHz,-4.913
5.358 GHz,-4.913
5.359 GHz,-4.914
5.359 GHz,-4.914
5.359 GHz,-4.915
5.359 GHz,-4.915
5.360 GHz,-4.915
5.360 GHz,-4.915
5.360 GHz,-4.915
5.361 GHz,-4.915
5.361 GHz,-4.915
5.361 GHz,-4.916
5.361 GHz,-4.916
5.362 GHz,-4.916
5.362 GHz,-4.916
5.362 GHz,-4.916
5.362 GHz,-4.916
5.363 GHz,-4.916
5.363 GHz,-4.915
5.363 GHz,-4.915
5.364 GHz,-4.915
5.364 GHz,-4.915
5.364 GHz,-4.915
5.364 GHz,-4.915
5.365 GHz,-4.916
5.365 GHz,-4.916
5.365 GHz,-4.917
5.366 GHz,-4.918
5.366 GHz,-4.919
5.366 GHz,-4.921
5.366 GHz,-4.922
5.367 GHz,-4.924
5.367 GHz,-4.925
5.367 GHz,-4.927
5.368 GHz,-4.928
5.368 GHz,-4.929
5.368 GHz,-4.930
5.368 GHz,-4.930
5.369 GHz,-4.931
5.369 GHz,-4.931
5.369 GHz,-4.931
5.370 GHz,-4.930
5.370 GHz,-4.930
5.370 GHz,-4.930
5.370 GHz,-4.930
5.371 GHz,-4.930
5.371 GHz,-4.931
5.371 GHz,-4.931
5.371 GHz,-4.932
5.372 GHz,-4.934
5.372 GHz,-4.935
5.372 GHz,-4.936
5.373 GHz,-4.938
5.373 GHz,-4.939
5.373 GHz,-4.940
5.373 GHz,-4.941
5.374 GHz,-4.942
5.374 GHz,-4.942
5.374 GHz,-4.942
5.375 GHz,-4.941
5.375 GHz,-4.940
5.375 GHz,-4.939
5.375 GHz,-4.938
5.376 GHz,-4.936
5.376 GHz,-4.935
5.376 GHz,-4.933
5.377 GHz,-4.932
5.377 GHz,-4.931
5.377 GHz,-4.931
5.377 GHz,-4.931
5.378 GHz,-4.931
5.378 GHz,-4.931
5.378 GHz,-4.931
5.378 GHz,-4.931
5.379 GHz,-4.931
5.379 GHz,-4.932
5.379 GHz,-4.932
5.380 GHz,-4.933
5.380 GHz,-4.934
5.380 GHz,-4.935
5.380 GHz,-4.937
5.381 GHz,-4.938
5.381 GHz,-4.940
5.381 GHz,-4.942
5.382 GHz,-4.944
5.382 GHz,-4.946
5.382 GHz,-4.948
5.382 GHz,-4.950
5.383 GHz,-4.951
5.383 GHz,-4.952
5.383 GHz,-4.952
5.384 GHz,-4.952
5.384 GHz,-4.951
5.384 GHz,-4.951
5.384 GHz,-4.950
5.385 GHz,-4.948
5.385 GHz,-4.947
5.385 GHz,-4.946
5.386 GHz,-4.946
5.386 GHz,-4.945
5.386 GHz,-4.945
5.386 GHz,-4.946
5.387 GHz,-4.946
5.387 GHz,-4.947
5.387 GHz,-4.948
5.388 GHz,-4.949
5.388 GHz,-4.950
5.388 GHz,-4.951
5.388 GHz,-4.952
5.389 GHz,-4.952
5.389 GHz,-4.953
5.389 GHz,-4.953
5.389 GHz,-4.953
5.390 GHz,-4.953
5.390 GHz,-4.952
5.390 GHz,-4.952
5.391 GHz,-4.952
5.391 GHz,-4.951
5.391 GHz,-4.951
5.391 GHz,-4.950
5.392 GHz,-4.950
5.392 GHz,-4.951
5.392 GHz,-4.951
5.393 GHz,-4.952
5.393 GHz,-4.952
5.393 GHz,-4.953
5.393 GHz,-4.954
5.394 GHz,-4.955
5.394 GHz,-4.956
5.394 GHz,-4.957
5.395 GHz,-4.958
5.395 GHz,-4.959
5.395 GHz,-4.959
5.395 GHz,-4.960
5.396 GHz,-4.961
5.396 GHz,-4.962
5.396 GHz,-4.962
5.396 GHz,-4.963
5.397 GHz,-4.964
5.397 GHz,-4.964
5.397 GHz,-4.965
5.398 GHz,-4.965
5.398 GHz,-4.966
5.398 GHz,-4.966
5.398 GHz,-4.966
5.399 GHz,-4.966
5.399 GHz,-4.966
5.399 GHz,-4.966
5.400 GHz,-4.966
5.400 GHz,-4.966
5.400 GHz,-4.966
5.400 GHz,-4.966
5.401 GHz,-4.966
5.401 GHz,-4.966
5.401 GHz,-4.967
5.402 GHz,-4.967
5.402 GHz,-4.968
5.402 GHz,-4.969
5.402 GHz,-4.970
5.403 GHz,-4.971
5.403 GHz,-4.972
5.403 GHz,-4.972
5.404 GHz,-4.973
5.404 GHz,-4.974
5.404 GHz,-4.974
5.404 GHz,-4.975
5.405 GHz,-4.975
5.405 GHz,-4.975
5.405 GHz,-4.975
5.405 GHz,-4.975
5.406 GHz,-4.975
5.406 GHz,-4.975
5.406 GHz,-4.975
5.407 GHz,-4.975
5.407 GHz,-4.976
5.407 GHz,-4.976
5.407 GHz,-4.977
5.408 GHz,-4.977
5.408 GHz,-4.978
5.408 GHz,-4.979
5.409 GHz,-4.980
5.409 GHz,-4.981
5.409 GHz,-4.982
5.409 GHz,-4.983
5.410 GHz,-4.983
5.410 GHz,-4.984
5.410 GHz,-4.984
5.411 GHz,-4.984
5.411 GHz,-4.983
5.411 GHz,-4.983
5.411 GHz,-4.982
5.412 GHz,-4.981
5.412 GHz,-4.981
5.412 GHz,-4.981
5.413 GHz,-4.980
5.413 GHz,-4.981
5.413 GHz,-4.981
5.413 GHz,-4.982
5.414 GHz,-4.983
5.414 GHz,-4.985
5.414 GHz,-4.986
5.415 GHz,-4.988
5.415 GHz,-4.990
5.415 GHz,-4.992
5.415 GHz,-4.993
5.416 GHz,-4.995
5.416 GHz,-4.996
5.416 GHz,-4.996
5.416 GHz,-4.996
5.417 GHz,-4.996
5.417 GHz,-4.996
5.417 GHz,-4.996
5.418 GHz,-4.995
5.418 GHz,-4.995
5.418 GHz,-4.995
5.418 GHz,-4.995
5.419 GHz,-4.995
5.419 GHz,-4.995
5.419 GHz,-4.996
5.420 GHz,-4.997
5.420 GHz,-4.998
5.420 GHz,-4.999
5.420 GHz,-5.000
5.421 GHz,-5.002
5.421 GHz,-5.003
5.421 GHz,-5.004
5.422 GHz,-5.005
5.422 GHz,-5.006
5.422 GHz,-5.007
5.422 GHz,-5.007
5.423 GHz,-5.007
5.423 GHz,-5.007
5.423 GHz,-5.007
5.423 GHz,-5.006
5.424 GHz,-5.006
5.424 GHz,-5.006
5.424 GHz,-5.005
5.425 GHz,-5.005
5.425 GHz,-5.005
5.425 GHz,-5.005
5.425 GHz,-5.005
5.426 GHz,-5.004
5.426 GHz,-5.004
5.426 GHz,-5.004
5.427 GHz,-5.004
5.427 GHz,-5.004
5.427 GHz,-5.004
5.427 GHz,-5.004
5.428 GHz,-5.004
5.428 GHz,-5.005
5.428 GHz,-5.006
5.429 GHz,-5.006
5.429 GHz,-5.008
5.429 GHz,-5.009
5.429 GHz,-5.010
5.430 GHz,-5.012
5.430 GHz,-5.013
5.430 GHz,-5.014
5.431 GHz,-5.015
5.431 GHz,-5.016
5.431 GHz,-5.016
5.431 GHz,-5.016
5.432 GHz,-5.016
5.432 GHz,-5.016
5.432 GHz,-5.015
5.433 GHz,-5.015
5.433 GHz,-5.014
5.433 GHz,-5.013
5.433 GHz,-5.013
5.434 GHz,-5.013
5.434 GHz,-5.013
5.434 GHz,-5.014
5.434 GHz,-5.015
5.435 GHz,-5.016
5.435 GHz,-5.017
5.435 GHz,-5.018
5.436 GHz,-5.020
5.436 GHz,-5.021
5.436 GHz,-5.023
5.436 GHz,-5.024
5.437 GHz,-5.025
5.437 GHz,-5.026
5.437 GHz,-5.027
5.438 GHz,-5.027
5.438 GHz,-5.028
5.438 GHz,-5.028
5.438 GHz,-5.029
5.439 GHz,-5.029
5.439 GHz,-5.029
5.439 GHz,-5.029
5.440 GHz,-5.029
5.440 GHz,-5.030
5.440 GHz,-5.030
5.440 GHz,-5.030
